cust_id,transaction_type,transaction_date,subscription_type,subscription_price
6220,initial,2022-11-01,MAX,119
6221,initial,2021-07-01,PRO,75
6222,initial,2020-10-01,PRO,65
6223,initial,2020-09-01,PRO,65
6224,initial,2022-03-01,BASIC,53
6225,initial,2020-04-01,BASIC,33
6226,initial,2020-06-01,PRO,65
6227,initial,2021-03-01,BASIC,43
6228,initial,2021-02-01,MAX,109
6229,initial,2021-02-01,BASIC,43
6230,initial,2020-01-01,BASIC,33
6231,initial,2022-04-01,MAX,119
6232,initial,2022-07-01,PRO,85
6233,initial,2022-09-01,MAX,119
6234,initial,2020-04-01,PRO,65
6235,initial,2020-01-01,PRO,65
6236,initial,2021-02-01,PRO,75
6237,initial,2022-06-01,BASIC,53
6238,initial,2021-09-01,PRO,75
6239,initial,2021-05-01,PRO,75
6240,initial,2022-08-01,BASIC,53
6241,initial,2021-08-01,BASIC,43
6242,initial,2022-01-01,MAX,119
6243,initial,2022-02-01,MAX,119
6244,initial,2022-12-01,MAX,119
6245,initial,2020-11-01,PRO,65
6246,initial,2022-03-01,MAX,119
6247,initial,2022-03-01,PRO,85
6248,initial,2020-12-01,PRO,65
6249,initial,2022-04-01,PRO,85
6250,initial,2020-10-01,PRO,65
6251,initial,2022-02-01,PRO,85
6252,initial,2020-09-01,BASIC,33
6253,initial,2021-05-01,PRO,75
6254,initial,2022-02-01,PRO,85
6255,initial,2020-02-01,BASIC,33
6256,initial,2021-04-01,BASIC,43
6257,initial,2020-09-01,PRO,65
6258,initial,2020-01-01,MAX,99
6259,initial,2020-04-01,BASIC,33
6260,initial,2022-04-01,PRO,85
6261,initial,2022-04-01,PRO,85
6262,initial,2020-03-01,MAX,99
6263,initial,2020-01-01,BASIC,33
6264,initial,2021-04-01,MAX,109
6265,initial,2020-07-01,MAX,99
6266,initial,2021-09-01,PRO,75
6267,initial,2022-03-01,MAX,119
6268,initial,2021-11-01,BASIC,43
6269,initial,2022-11-01,PRO,85
6270,initial,2022-11-01,PRO,85
6271,initial,2021-01-01,PRO,75
6272,initial,2022-04-01,PRO,85
6273,initial,2020-07-01,BASIC,33
6274,initial,2021-11-01,MAX,109
6275,initial,2022-03-01,MAX,119
6276,initial,2022-02-01,PRO,85
6277,initial,2021-09-01,BASIC,43
6278,initial,2021-10-01,BASIC,43
6279,initial,2020-08-01,PRO,65
6280,initial,2022-08-01,MAX,119
6281,initial,2021-12-01,BASIC,43
6282,initial,2021-03-01,BASIC,43
6283,initial,2022-07-01,BASIC,53
6284,initial,2022-11-01,BASIC,53
6285,initial,2020-09-01,PRO,65
6286,initial,2022-10-01,BASIC,53
6287,initial,2021-12-01,BASIC,43
6288,initial,2021-02-01,BASIC,43
6289,initial,2020-08-01,PRO,65
6290,initial,2021-10-01,BASIC,43
6291,initial,2020-09-01,BASIC,33
6292,initial,2020-09-01,PRO,65
6293,initial,2022-04-01,BASIC,53
6294,initial,2020-05-01,BASIC,33
6295,initial,2022-01-01,PRO,85
6296,initial,2021-08-01,BASIC,43
6297,initial,2020-04-01,PRO,65
6298,initial,2021-06-01,BASIC,43
6299,initial,2021-11-01,BASIC,43
6300,initial,2021-10-01,PRO,75
6301,initial,2020-05-01,PRO,65
6302,initial,2022-05-01,MAX,119
6303,initial,2021-10-01,MAX,109
6304,initial,2021-07-01,BASIC,43
6305,initial,2021-04-01,MAX,109
6306,initial,2020-02-01,BASIC,33
6307,initial,2021-01-01,MAX,109
6308,initial,2022-06-01,PRO,85
6309,initial,2020-08-01,BASIC,33
6310,initial,2021-06-01,PRO,75
6311,initial,2020-02-01,PRO,65
6312,initial,2020-01-01,MAX,99
6313,initial,2020-03-01,MAX,99
6314,initial,2022-11-01,BASIC,53
6315,initial,2021-03-01,PRO,75
6316,initial,2022-12-01,PRO,85
6317,initial,2021-08-01,PRO,75
6318,initial,2020-10-01,BASIC,33
6319,initial,2022-03-01,BASIC,53
6320,initial,2020-06-01,BASIC,33
6321,initial,2022-06-01,BASIC,53
6322,initial,2022-11-01,BASIC,53
6323,initial,2021-05-01,MAX,109
6324,initial,2022-10-01,BASIC,53
6325,initial,2021-07-01,PRO,75
6326,initial,2022-03-01,BASIC,53
6327,initial,2020-01-01,BASIC,33
6328,initial,2022-08-01,PRO,85
6329,initial,2022-05-01,PRO,85
6330,initial,2021-01-01,BASIC,43
6331,initial,2020-07-01,MAX,99
6332,initial,2021-11-01,PRO,75
6333,initial,2022-08-01,PRO,85
6334,initial,2021-04-01,BASIC,43
6335,initial,2020-07-01,BASIC,33
6336,initial,2021-08-01,BASIC,43
6337,initial,2020-10-01,PRO,65
6338,initial,2021-01-01,PRO,75
6339,initial,2022-02-01,BASIC,53
6340,initial,2021-11-01,PRO,75
6341,initial,2020-09-01,PRO,65
6342,initial,2021-09-01,MAX,109
6343,initial,2020-05-01,BASIC,33
6344,initial,2020-02-01,PRO,65
6345,initial,2022-12-01,BASIC,53
6346,initial,2022-10-01,PRO,85
6347,initial,2020-12-01,MAX,99
6348,initial,2020-01-01,MAX,99
6349,initial,2022-04-01,BASIC,53
6350,initial,2022-03-01,PRO,85
6351,initial,2022-03-01,PRO,85
6352,initial,2020-06-01,BASIC,33
6353,initial,2020-05-01,PRO,65
6354,initial,2020-01-01,PRO,65
6355,initial,2022-05-01,MAX,119
6356,initial,2022-05-01,PRO,85
6357,initial,2021-03-01,BASIC,43
6358,initial,2022-10-01,MAX,119
6359,initial,2022-10-01,BASIC,53
6360,initial,2022-07-01,BASIC,53
6361,initial,2020-06-01,MAX,99
6362,initial,2020-06-01,PRO,65
6363,initial,2020-02-01,MAX,99
6364,initial,2022-10-01,PRO,85
6365,initial,2021-08-01,BASIC,43
6366,initial,2021-07-01,BASIC,43
6367,initial,2020-01-01,PRO,65
6368,initial,2021-05-01,BASIC,43
6369,initial,2022-09-01,BASIC,53
6370,initial,2022-04-01,BASIC,53
6371,initial,2022-06-01,BASIC,53
6372,initial,2022-01-01,BASIC,53
6373,initial,2020-04-01,PRO,65
6374,initial,2021-08-01,BASIC,43
6375,initial,2020-02-01,PRO,65
6376,initial,2020-09-01,BASIC,33
6377,initial,2021-08-01,BASIC,43
6378,initial,2021-11-01,PRO,75
6379,initial,2020-05-01,MAX,99
6380,initial,2020-07-01,BASIC,33
6381,initial,2020-07-01,PRO,65
6382,initial,2021-06-01,MAX,109
6383,initial,2020-02-01,PRO,65
6384,initial,2021-06-01,PRO,75
6385,initial,2022-05-01,MAX,119
6386,initial,2022-12-01,BASIC,53
6387,initial,2020-02-01,PRO,65
6388,initial,2022-03-01,BASIC,53
6389,initial,2021-08-01,MAX,109
6390,initial,2021-06-01,BASIC,43
6391,initial,2022-12-01,BASIC,53
6392,initial,2022-07-01,BASIC,53
6393,initial,2020-12-01,PRO,65
6394,initial,2022-04-01,BASIC,53
6395,initial,2022-03-01,BASIC,53
6396,initial,2022-08-01,BASIC,53
6397,initial,2020-05-01,MAX,99
6398,initial,2020-08-01,PRO,65
6399,initial,2021-06-01,MAX,109
6400,initial,2020-05-01,PRO,65
6401,initial,2022-04-01,BASIC,53
6402,initial,2022-04-01,BASIC,53
6403,initial,2022-04-01,MAX,119
6404,initial,2022-10-01,MAX,119
6405,initial,2022-03-01,PRO,85
6406,initial,2020-01-01,PRO,65
6407,initial,2020-04-01,PRO,65
6408,initial,2021-07-01,BASIC,43
6409,initial,2021-10-01,MAX,109
6410,initial,2021-09-01,PRO,75
6411,initial,2020-02-01,PRO,65
6412,initial,2021-11-01,BASIC,43
6413,initial,2020-03-01,BASIC,33
6414,initial,2022-10-01,MAX,119
6415,initial,2022-02-01,MAX,119
6416,initial,2022-02-01,BASIC,53
6417,initial,2022-12-01,BASIC,53
6418,initial,2022-12-01,BASIC,53
6419,initial,2021-03-01,PRO,75
6420,initial,2022-05-01,MAX,119
6421,initial,2021-05-01,BASIC,43
6422,initial,2022-12-01,BASIC,53
6423,initial,2022-06-01,PRO,85
6424,initial,2021-12-01,BASIC,43
6425,initial,2022-10-01,PRO,85
6426,initial,2020-08-01,PRO,65
6427,initial,2022-07-01,BASIC,53
6428,initial,2022-02-01,MAX,119
6429,initial,2020-03-01,MAX,99
6430,initial,2021-01-01,PRO,75
6431,initial,2020-02-01,BASIC,33
6432,initial,2022-01-01,BASIC,53
6433,initial,2020-04-01,PRO,65
6434,initial,2021-06-01,PRO,75
6435,initial,2021-03-01,BASIC,43
6436,initial,2020-02-01,PRO,65
6437,initial,2021-06-01,MAX,109
6438,initial,2021-11-01,MAX,109
6439,initial,2022-01-01,PRO,85
6440,initial,2020-12-01,PRO,65
6441,initial,2021-08-01,MAX,109
6442,initial,2021-01-01,BASIC,43
6443,initial,2022-04-01,PRO,85
6444,initial,2020-04-01,BASIC,33
6445,initial,2021-09-01,PRO,75
6446,initial,2020-08-01,MAX,99
6447,initial,2020-12-01,MAX,99
6448,initial,2021-10-01,PRO,75
6449,initial,2021-05-01,MAX,109
6450,initial,2021-06-01,BASIC,43
6451,initial,2020-03-01,BASIC,33
6452,initial,2021-05-01,MAX,109
6453,initial,2022-07-01,PRO,85
6454,initial,2021-03-01,MAX,109
6455,initial,2021-01-01,MAX,109
6456,initial,2020-01-01,MAX,99
6457,initial,2021-02-01,BASIC,43
6458,initial,2022-07-01,PRO,85
6459,initial,2021-08-01,BASIC,43
6460,initial,2020-08-01,MAX,99
6461,initial,2022-09-01,BASIC,53
6462,initial,2020-04-01,BASIC,33
6463,initial,2020-07-01,MAX,99
6464,initial,2020-02-01,BASIC,33
6465,initial,2022-03-01,MAX,119
6466,initial,2022-01-01,PRO,85
6467,initial,2022-07-01,BASIC,53
6468,initial,2021-05-01,BASIC,43
6469,initial,2021-09-01,PRO,75
6470,initial,2022-03-01,PRO,85
6471,initial,2021-12-01,MAX,109
6472,initial,2022-05-01,BASIC,53
6473,initial,2021-12-01,MAX,109
6474,initial,2021-03-01,PRO,75
6475,initial,2022-05-01,BASIC,53
6476,initial,2022-11-01,BASIC,53
6477,initial,2022-10-01,MAX,119
6478,initial,2020-09-01,BASIC,33
6479,initial,2020-03-01,BASIC,33
6480,initial,2022-11-01,PRO,85
6481,initial,2022-02-01,PRO,85
6482,initial,2020-04-01,PRO,65
6483,initial,2022-01-01,MAX,119
6484,initial,2022-07-01,BASIC,53
6485,initial,2021-02-01,PRO,75
6486,initial,2022-04-01,MAX,119
6487,initial,2022-09-01,PRO,85
6488,initial,2020-06-01,PRO,65
6489,initial,2020-06-01,PRO,65
6490,initial,2020-07-01,MAX,99
6491,initial,2020-10-01,BASIC,33
6492,initial,2020-02-01,BASIC,33
6493,initial,2022-09-01,MAX,119
6494,initial,2021-02-01,PRO,75
6495,initial,2021-05-01,BASIC,43
6496,initial,2021-11-01,BASIC,43
6497,initial,2022-07-01,PRO,85
6498,initial,2021-01-01,PRO,75
6499,initial,2021-09-01,MAX,109
6500,initial,2021-08-01,BASIC,43
6501,initial,2020-04-01,BASIC,33
6502,initial,2020-03-01,BASIC,33
6503,initial,2021-11-01,PRO,75
6504,initial,2021-11-01,BASIC,43
6505,initial,2020-02-01,PRO,65
6506,initial,2020-06-01,PRO,65
6507,initial,2022-05-01,MAX,119
6508,initial,2020-02-01,PRO,65
6509,initial,2021-10-01,PRO,75
6510,initial,2022-07-01,PRO,85
6511,initial,2020-07-01,BASIC,33
6512,initial,2020-04-01,PRO,65
6513,initial,2021-03-01,PRO,75
6514,initial,2022-06-01,PRO,85
6515,initial,2022-03-01,MAX,119
6516,initial,2022-10-01,BASIC,53
6517,initial,2020-10-01,PRO,65
6518,initial,2021-08-01,BASIC,43
6519,initial,2022-10-01,BASIC,53
6520,initial,2022-10-01,BASIC,53
6521,initial,2020-04-01,BASIC,33
6522,initial,2022-05-01,MAX,119
6523,initial,2020-02-01,PRO,65
6524,initial,2020-07-01,PRO,65
6525,initial,2020-04-01,BASIC,33
6526,initial,2021-04-01,BASIC,43
6527,initial,2022-01-01,PRO,85
6528,initial,2020-08-01,PRO,65
6529,initial,2022-04-01,PRO,85
6530,initial,2022-08-01,PRO,85
6531,initial,2020-02-01,PRO,65
6532,initial,2021-07-01,MAX,109
6533,initial,2020-05-01,MAX,99
6534,initial,2022-01-01,BASIC,53
6535,initial,2020-05-01,PRO,65
6536,initial,2020-05-01,PRO,65
6537,initial,2021-07-01,PRO,75
6538,initial,2022-08-01,BASIC,53
6539,initial,2020-04-01,PRO,65
6540,initial,2020-05-01,MAX,99
6541,initial,2020-06-01,BASIC,33
6542,initial,2021-08-01,MAX,109
6543,initial,2021-02-01,PRO,75
6544,initial,2020-04-01,BASIC,33
6545,initial,2022-03-01,PRO,85
6546,initial,2022-06-01,PRO,85
6547,initial,2021-02-01,BASIC,43
6548,initial,2021-04-01,BASIC,43
6549,initial,2020-09-01,PRO,65
6550,initial,2022-11-01,PRO,85
6551,initial,2021-06-01,BASIC,43
6552,initial,2020-05-01,PRO,65
6553,initial,2021-10-01,BASIC,43
6554,initial,2021-08-01,PRO,75
6555,initial,2020-06-01,PRO,65
6556,initial,2022-04-01,MAX,119
6557,initial,2022-04-01,MAX,119
6558,initial,2021-05-01,BASIC,43
6559,initial,2022-12-01,BASIC,53
6560,initial,2022-04-01,PRO,85
6561,initial,2022-09-01,PRO,85
6562,initial,2021-11-01,BASIC,43
6563,initial,2021-09-01,BASIC,43
6564,initial,2022-04-01,PRO,85
6565,initial,2020-09-01,BASIC,33
6566,initial,2022-10-01,BASIC,53
6567,initial,2021-03-01,BASIC,43
6568,initial,2022-06-01,BASIC,53
6569,initial,2022-05-01,BASIC,53
6570,initial,2020-09-01,MAX,99
6571,initial,2021-07-01,BASIC,43
6572,initial,2021-01-01,BASIC,43
6573,initial,2021-08-01,BASIC,43
6574,initial,2021-05-01,BASIC,43
6575,initial,2022-06-01,BASIC,53
6576,initial,2020-08-01,PRO,65
6577,initial,2020-10-01,PRO,65
6578,initial,2020-12-01,PRO,65
6579,initial,2022-01-01,MAX,119
6580,initial,2022-11-01,BASIC,53
6581,initial,2021-04-01,BASIC,43
6582,initial,2021-11-01,BASIC,43
6583,initial,2020-04-01,PRO,65
6584,initial,2021-02-01,BASIC,43
6585,initial,2021-10-01,PRO,75
6586,initial,2021-03-01,PRO,75
6587,initial,2021-01-01,MAX,109
6588,initial,2022-05-01,PRO,85
6589,initial,2021-02-01,MAX,109
6590,initial,2022-11-01,MAX,119
6591,initial,2021-10-01,PRO,75
6592,initial,2021-08-01,BASIC,43
6593,initial,2022-09-01,PRO,85
6594,initial,2021-05-01,MAX,109
6595,initial,2021-10-01,BASIC,43
6596,initial,2021-04-01,MAX,109
6597,initial,2021-11-01,PRO,75
6598,initial,2021-08-01,BASIC,43
6599,initial,2022-04-01,BASIC,53
6600,initial,2022-03-01,PRO,85
6601,initial,2021-08-01,BASIC,43
6602,initial,2022-10-01,BASIC,53
6603,initial,2021-03-01,MAX,109
6604,initial,2022-03-01,PRO,85
6605,initial,2021-02-01,PRO,75
6606,initial,2022-01-01,PRO,85
6607,initial,2022-03-01,PRO,85
6608,initial,2020-03-01,MAX,99
6609,initial,2022-09-01,PRO,85
6610,initial,2020-03-01,PRO,65
6611,initial,2022-11-01,PRO,85
6612,initial,2020-09-01,PRO,65
6613,initial,2020-03-01,BASIC,33
6614,initial,2022-11-01,PRO,85
6615,initial,2020-04-01,BASIC,33
6616,initial,2020-02-01,PRO,65
6617,initial,2021-10-01,BASIC,43
6618,initial,2021-08-01,BASIC,43
6619,initial,2021-06-01,BASIC,43
6620,initial,2022-02-01,BASIC,53
6621,initial,2020-06-01,PRO,65
6622,initial,2020-11-01,PRO,65
6623,initial,2020-01-01,PRO,65
6624,initial,2020-02-01,BASIC,33
6625,initial,2020-11-01,MAX,99
6626,initial,2020-11-01,PRO,65
6627,initial,2021-03-01,BASIC,43
6628,initial,2021-12-01,BASIC,43
6629,initial,2020-03-01,BASIC,33
6630,initial,2020-01-01,BASIC,33
6631,initial,2021-08-01,BASIC,43
6632,initial,2020-11-01,MAX,99
6633,initial,2022-06-01,PRO,85
6634,initial,2020-09-01,BASIC,33
6635,initial,2020-07-01,MAX,99
6636,initial,2022-06-01,PRO,85
6637,initial,2022-11-01,PRO,85
6638,initial,2021-06-01,MAX,109
6639,initial,2022-06-01,BASIC,53
6640,initial,2020-05-01,BASIC,33
6641,initial,2022-06-01,BASIC,53
6642,initial,2020-04-01,BASIC,33
6643,initial,2020-09-01,PRO,65
6644,initial,2020-07-01,BASIC,33
6645,initial,2021-09-01,BASIC,43
6646,initial,2021-07-01,PRO,75
6647,initial,2020-05-01,BASIC,33
6648,initial,2022-11-01,BASIC,53
6649,initial,2021-07-01,PRO,75
6650,initial,2020-05-01,BASIC,33
6651,initial,2020-11-01,PRO,65
6652,initial,2021-08-01,PRO,75
6653,initial,2022-10-01,BASIC,53
6654,initial,2022-04-01,BASIC,53
6655,initial,2022-10-01,MAX,119
6656,initial,2021-10-01,BASIC,43
6657,initial,2022-03-01,PRO,85
6658,initial,2022-03-01,BASIC,53
6659,initial,2020-10-01,BASIC,33
6660,initial,2020-04-01,MAX,99
6661,initial,2021-02-01,MAX,109
6662,initial,2022-02-01,BASIC,53
6663,initial,2022-04-01,BASIC,53
6664,initial,2021-10-01,MAX,109
6665,initial,2022-09-01,MAX,119
6666,initial,2022-09-01,MAX,119
6667,initial,2022-07-01,PRO,85
6668,initial,2021-10-01,BASIC,43
6669,initial,2022-03-01,BASIC,53
6670,initial,2021-03-01,PRO,75
6671,initial,2020-11-01,MAX,99
6672,initial,2020-07-01,PRO,65
6673,initial,2022-02-01,MAX,119
6674,initial,2022-02-01,MAX,119
6675,initial,2020-12-01,PRO,65
6676,initial,2022-07-01,PRO,85
6677,initial,2022-02-01,MAX,119
6678,initial,2022-03-01,PRO,85
6679,initial,2020-06-01,PRO,65
6680,initial,2021-07-01,PRO,75
6681,initial,2021-02-01,BASIC,43
6682,initial,2020-09-01,BASIC,33
6683,initial,2022-03-01,BASIC,53
6684,initial,2022-09-01,PRO,85
6685,initial,2020-10-01,BASIC,33
6686,initial,2020-09-01,BASIC,33
6687,initial,2022-10-01,BASIC,53
6688,initial,2020-01-01,BASIC,33
6689,initial,2022-02-01,BASIC,53
6690,initial,2022-02-01,PRO,85
6691,initial,2022-10-01,BASIC,53
6692,initial,2021-02-01,PRO,75
6693,initial,2021-03-01,BASIC,43
6694,initial,2021-11-01,BASIC,43
6695,initial,2021-11-01,BASIC,43
6696,initial,2020-10-01,PRO,65
6697,initial,2021-07-01,MAX,109
6698,initial,2021-08-01,PRO,75
6699,initial,2022-03-01,PRO,85
6700,initial,2022-01-01,BASIC,53
6701,initial,2022-02-01,MAX,119
6702,initial,2021-01-01,BASIC,43
6703,initial,2021-04-01,MAX,109
6704,initial,2021-11-01,PRO,75
6705,initial,2021-12-01,PRO,75
6706,initial,2022-10-01,BASIC,53
6707,initial,2021-05-01,BASIC,43
6708,initial,2020-10-01,MAX,99
6709,initial,2020-02-01,PRO,65
6710,initial,2020-03-01,BASIC,33
6711,initial,2020-09-01,PRO,65
6712,initial,2022-10-01,PRO,85
6713,initial,2021-01-01,BASIC,43
6714,initial,2021-06-01,BASIC,43
6715,initial,2022-01-01,BASIC,53
6716,initial,2022-01-01,BASIC,53
6717,initial,2020-02-01,MAX,99
6718,initial,2020-04-01,BASIC,33
6719,initial,2020-03-01,PRO,65
6720,initial,2021-08-01,MAX,109
6721,initial,2021-10-01,PRO,75
6722,initial,2022-01-01,MAX,119
6723,initial,2022-01-01,PRO,85
6724,initial,2022-03-01,MAX,119
6725,initial,2021-06-01,MAX,109
6726,initial,2022-04-01,MAX,119
6727,initial,2020-03-01,PRO,65
6728,initial,2022-06-01,PRO,85
6729,initial,2021-06-01,PRO,75
6730,initial,2022-06-01,PRO,85
6731,initial,2021-04-01,MAX,109
6732,initial,2020-11-01,PRO,65
6733,initial,2020-07-01,PRO,65
6734,initial,2020-06-01,PRO,65
6735,initial,2020-10-01,BASIC,33
6736,initial,2020-01-01,MAX,99
6737,initial,2022-06-01,PRO,85
6738,initial,2020-02-01,BASIC,33
6739,initial,2020-10-01,PRO,65
6740,initial,2020-04-01,MAX,99
6741,initial,2020-09-01,PRO,65
6742,initial,2022-06-01,PRO,85
6743,initial,2020-10-01,PRO,65
6744,initial,2021-04-01,PRO,75
6745,initial,2021-07-01,PRO,75
6746,initial,2021-08-01,BASIC,43
6747,initial,2022-10-01,PRO,85
6748,initial,2022-06-01,BASIC,53
6749,initial,2021-01-01,MAX,109
6750,initial,2020-05-01,PRO,65
6751,initial,2021-05-01,BASIC,43
6752,initial,2021-12-01,MAX,109
6753,initial,2022-08-01,PRO,85
6754,initial,2022-09-01,BASIC,53
6755,initial,2020-05-01,MAX,99
6756,initial,2020-03-01,PRO,65
6757,initial,2022-12-01,MAX,119
6758,initial,2021-09-01,PRO,75
6759,initial,2021-03-01,BASIC,43
6760,initial,2021-11-01,MAX,109
6761,initial,2020-06-01,MAX,99
6762,initial,2021-06-01,PRO,75
6763,initial,2020-11-01,MAX,99
6764,initial,2021-12-01,BASIC,43
6765,initial,2022-05-01,BASIC,53
6766,initial,2021-03-01,BASIC,43
6767,initial,2022-07-01,PRO,85
6768,initial,2020-08-01,BASIC,33
6769,initial,2020-02-01,PRO,65
6770,initial,2021-07-01,MAX,109
6771,initial,2022-05-01,PRO,85
6772,initial,2022-03-01,BASIC,53
6773,initial,2021-03-01,MAX,109
6774,initial,2021-06-01,BASIC,43
6775,initial,2022-07-01,PRO,85
6776,initial,2020-05-01,PRO,65
6777,initial,2022-02-01,PRO,85
6778,initial,2021-03-01,BASIC,43
6779,initial,2022-01-01,BASIC,53
6780,initial,2021-01-01,PRO,75
6781,initial,2022-06-01,BASIC,53
6782,initial,2022-01-01,MAX,119
6783,initial,2022-03-01,PRO,85
6784,initial,2021-10-01,PRO,75
6785,initial,2021-04-01,MAX,109
6786,initial,2022-02-01,PRO,85
6787,initial,2021-06-01,MAX,109
6788,initial,2022-05-01,BASIC,53
6789,initial,2020-07-01,MAX,99
6790,initial,2021-06-01,BASIC,43
6791,initial,2022-04-01,MAX,119
6792,initial,2020-06-01,PRO,65
6793,initial,2020-10-01,PRO,65
6794,initial,2021-01-01,BASIC,43
6795,initial,2021-08-01,BASIC,43
6796,initial,2021-09-01,PRO,75
6797,initial,2020-11-01,BASIC,33
6798,initial,2020-03-01,PRO,65
6799,initial,2020-01-01,PRO,65
6800,initial,2021-12-01,PRO,75
6801,initial,2022-08-01,PRO,85
6802,initial,2022-11-01,BASIC,53
6803,initial,2022-02-01,PRO,85
6804,initial,2022-01-01,MAX,119
6805,initial,2022-09-01,PRO,85
6806,initial,2021-11-01,MAX,109
6807,initial,2022-02-01,BASIC,53
6808,initial,2020-07-01,BASIC,33
6809,initial,2022-06-01,BASIC,53
6810,initial,2021-02-01,PRO,75
6811,initial,2022-01-01,BASIC,53
6812,initial,2020-11-01,BASIC,33
6813,initial,2021-11-01,MAX,109
6814,initial,2022-10-01,PRO,85
6815,initial,2022-04-01,BASIC,53
6816,initial,2020-03-01,PRO,65
6817,initial,2020-04-01,MAX,99
6818,initial,2021-09-01,PRO,75
6819,initial,2021-06-01,BASIC,43
6820,initial,2022-03-01,BASIC,53
6821,initial,2021-02-01,PRO,75
6822,initial,2021-03-01,BASIC,43
6823,initial,2022-12-01,BASIC,53
6824,initial,2021-06-01,PRO,75
6825,initial,2022-02-01,PRO,85
6826,initial,2020-12-01,BASIC,33
6827,initial,2022-08-01,BASIC,53
6828,initial,2020-02-01,PRO,65
6829,initial,2022-04-01,BASIC,53
6830,initial,2021-06-01,BASIC,43
6831,initial,2022-05-01,PRO,85
6832,initial,2020-08-01,BASIC,33
6833,initial,2020-01-01,PRO,65
6834,initial,2020-04-01,PRO,65
6835,initial,2022-07-01,PRO,85
6836,initial,2021-01-01,BASIC,43
6837,initial,2022-09-01,PRO,85
6838,initial,2022-09-01,BASIC,53
6839,initial,2022-08-01,MAX,119
6840,initial,2020-08-01,BASIC,33
6841,initial,2021-08-01,PRO,75
6842,initial,2020-06-01,BASIC,33
6843,initial,2021-10-01,BASIC,43
6844,initial,2020-11-01,BASIC,33
6845,initial,2022-02-01,BASIC,53
6846,initial,2022-03-01,MAX,119
6847,initial,2022-08-01,MAX,119
6848,initial,2022-12-01,BASIC,53
6849,initial,2022-08-01,MAX,119
6850,initial,2022-07-01,BASIC,53
6851,initial,2021-03-01,MAX,109
6852,initial,2021-04-01,MAX,109
6853,initial,2020-02-01,PRO,65
6854,initial,2020-12-01,BASIC,33
6855,initial,2022-02-01,MAX,119
6856,initial,2022-05-01,PRO,85
6857,initial,2020-01-01,BASIC,33
6858,initial,2021-04-01,PRO,75
6859,initial,2020-09-01,BASIC,33
6860,initial,2022-07-01,BASIC,53
6861,initial,2022-03-01,BASIC,53
6862,initial,2022-03-01,PRO,85
6863,initial,2022-09-01,BASIC,53
6864,initial,2022-03-01,PRO,85
6865,initial,2021-05-01,MAX,109
6866,initial,2020-04-01,PRO,65
6867,initial,2020-05-01,PRO,65
6868,initial,2021-11-01,BASIC,43
6869,initial,2021-06-01,PRO,75
6870,initial,2021-10-01,MAX,109
6871,initial,2022-03-01,MAX,119
6872,initial,2020-06-01,BASIC,33
6873,initial,2020-09-01,MAX,99
6874,initial,2021-02-01,MAX,109
6875,initial,2022-06-01,BASIC,53
6876,initial,2021-11-01,PRO,75
6877,initial,2021-11-01,BASIC,43
6878,initial,2020-12-01,BASIC,33
6879,initial,2022-02-01,BASIC,53
6880,initial,2020-02-01,MAX,99
6881,initial,2022-06-01,MAX,119
6882,initial,2022-09-01,BASIC,53
6883,initial,2020-01-01,BASIC,33
6884,initial,2020-07-01,PRO,65
6885,initial,2021-07-01,PRO,75
6886,initial,2021-07-01,BASIC,43
6887,initial,2022-11-01,BASIC,53
6888,initial,2021-07-01,PRO,75
6889,initial,2021-10-01,BASIC,43
6890,initial,2020-05-01,PRO,65
6891,initial,2020-12-01,PRO,65
6892,initial,2020-03-01,BASIC,33
6893,initial,2021-04-01,PRO,75
6894,initial,2020-07-01,PRO,65
6895,initial,2021-10-01,MAX,109
6896,initial,2020-12-01,PRO,65
6897,initial,2020-03-01,PRO,65
6898,initial,2020-11-01,PRO,65
6899,initial,2020-03-01,PRO,65
6900,initial,2022-07-01,MAX,119
6901,initial,2020-06-01,MAX,99
6902,initial,2020-08-01,MAX,99
6903,initial,2022-03-01,BASIC,53
6904,initial,2022-05-01,BASIC,53
6905,initial,2021-05-01,BASIC,43
6906,initial,2021-02-01,PRO,75
6907,initial,2022-02-01,PRO,85
6908,initial,2020-07-01,BASIC,33
